Generation,Season,Paradigm,Year,NR,Group,Sex,EAT_E_%,EAT_I_%,EAT_TOT_%%,EAT_E_T,EAT_I_T,EAT_TOT_T,Expl_E_BEF_Calc,Expl_I_BEF_Calc,EXPL_BEF,Expl_E_BEF_AFT_Nr,Expl_I_BEF_AFT_Nr,EXPL_TOT,Expl_E_BEF_AFT_T,Expl_I_BEF_AFT_T,Expl_TOT_T,Lat_Tot_Log,Lat_E_Log,Lat_I_Log,Box_E_BEF_Nr,Box_I_BEF_Nr,Box_E_I_BEF_Nr,Box_REP_E_BEF_Nr,Box_REP_I_BEF_Nr,Box_REP_E_I_BEF_Nr,Expl_REP_E_BEF_Calc_T,Expl_REP_I_BEF_Calc_T,Expl_REP_E_I_BEF_Calc_T,Expl_REP_E_BEF_AFT_Nr,Expl_REP_I_BEF_AFT_Nr,Expl_REP_TOT_Nr,Dir_Change_Nr,Circle_Nr,LOCO_TOT,Explored Area,Loco_BEF_NR,Expl_E_BEF_Ratio,Expl_E_TOT_Ratio,L_C_E,L_C_I,L_C,A_E,Expl_E_BEF_Loco_ratio,Expl_I_BEF_Loco_ratio,Expl_EI_BEF_Loco_ratio,Expl_E_TOT_Loco_ratio,Expl_I_TOT_Loco_ratio,Expl_E_I_TOT_Loco_ratio,Eff_Expl_E,Eff_Expl_I,Eff_Expl_EI,E_E,WM_ERROR_E,WM_ERROR_I,WM_ERROR_EI,WM_ERR_RW,id,EAT_E_%_2,EAT_I_%_2,EAT_TOT_%%_2,EAT_E_T_2,EAT_I_T_2,EAT_TOT_T_2,Expl_E_BEF_Calc_2,Expl_I_BEF_Calc_2,EXPL_BEF_2,Expl_E_BEF_AFT_Nr_2,Expl_I_BEF_AFT_Nr_2,EXPL_TOT_2,Expl_E_BEF_AFT_T_2,Expl_I_BEF_AFT_T_2,Expl_TOT_T_2,Lat_Tot_Log_2,Lat_E_Log_2,Lat_I_Log_2,Box_E_BEF_Nr_2,Box_I_BEF_Nr_2,Box_E_I_BEF_Nr_2,Box_REP_E_BEF_Nr_2,Box_REP_I_BEF_Nr_2,Box_REP_E_I_BEF_Nr_2,Expl_REP_E_BEF_Calc_T_2,Expl_REP_I_BEF_Calc_T_2,Expl_REP_E_I_BEF_Calc_T_2,Expl_REP_E_BEF_AFT_Nr_2,Expl_REP_I_BEF_AFT_Nr_2,Expl_REP_TOT_Nr_2,Dir_Change_Nr_2,Circle_Nr_2,LOCO_TOT_2,Explored Area_2,Expl_E_BEF_Ratio_2,Expl_E_TOT_Ratio_2,L_C_E_2,L_C_I_2,L_C_2,A_E_2,Expl_E_BEF_Loco_ratio_2,Expl_I_BEF_Loco_ratio_2,Expl_EI_BEF_Loco_ratio_2,Expl_E_TOT_Loco_ratio_2,Expl_I_TOT_Loco_ratio_2,Expl_E_I_TOT_Loco_ratio_2,Eff_Expl_E_2,Eff_Expl_I_2,Eff_Expl_EI_2,E_E_2,WM_ERROR_E_2,WM_ERROR_I_2,WM_ERROR_EI_2,WM_ERR_RW_2,EAT_I_%_3,EAT_TOT_%%_3,EAT_I_T_3,EAT_TOT_T_3,Expl_E_BEF_Calc_3,Expl_I_BEF_Calc_3,EXPL_BEF_3,Expl_E_BEF_AFT_Nr_3,Expl_I_BEF_AFT_Nr_3,EXPL_TOT_3,Expl_E_BEF_AFT_T_3,Expl_I_BEF_AFT_T_3,Expl_TOT_T_3,Lat_Tot_Log_3,Lat_E_Log_3,Lat_I_Log_3,Box_E_BEF_Nr_3,Box_I_BEF_Nr_3,Box_E_I_BEF_Nr_3,Box_REP_E_BEF_Nr_3,Box_REP_I_BEF_Nr_3,Box_REP_E_I_BEF_Nr_3,Expl_REP_E_BEF_Calc_T_3,Expl_REP_I_BEF_Calc_T_3,Expl_REP_E_I_BEF_Calc_T_3,Expl_REP_E_BEF_AFT_Nr_3,Expl_REP_I_BEF_AFT_Nr_3,Expl_REP_TOT_Nr_3,Dir_Change_Nr_3,Circle_Nr_3,LOCO_TOT_3,Explored Area_3,Expl_E_BEF_Ratio_3,Expl_E_TOT_Ratio_3,L_C_I_3,L_C_3,A_E_3,Expl_E_BEF_Loco_ratio_3,Expl_I_BEF_Loco_ratio_3,Expl_EI_BEF_Loco_ratio_3,Expl_E_TOT_Loco_ratio_3,Expl_I_TOT_Loco_ratio_3,Expl_E_I_TOT_Loco_ratio_3,Eff_Expl_I_3,Eff_Expl_EI_3,E_E_3,WM_ERROR_E_3,WM_ERROR_I_3,WM_ERROR_EI_3,WM_ERR_RW_3,WM_ERR_NRW_3,EAT_I_%_4,EAT_TOT_%%_4,EAT_I_T_4,EAT_TOT_T_4,Expl_E_BEF_Calc_4,Expl_I_BEF_Calc_4,EXPL_BEF_4,Expl_E_BEF_AFT_Nr_4,Expl_I_BEF_AFT_Nr_4,EXPL_TOT_4,Expl_E_BEF_AFT_T_4,Expl_I_BEF_AFT_T_4,Expl_TOT_T_4,Lat_Tot_Log_4,Lat_E_Log_4,Lat_I_Log_4,Box_E_BEF_Nr_4,Box_I_BEF_Nr_4,Box_E_I_BEF_Nr_4,Box_REP_E_BEF_Nr_4,Box_REP_I_BEF_Nr_4,Box_REP_E_I_BEF_Nr_4,Expl_REP_E_BEF_Calc_T_4,Expl_REP_I_BEF_Calc_T_4,Expl_REP_E_I_BEF_Calc_T_4,Expl_REP_E_BEF_AFT_Nr_4,Expl_REP_I_BEF_AFT_Nr_4,Expl_REP_TOT_Nr_4,Dir_Change_Nr_4,Circle_Nr_4,LOCO_TOT_4,Explored Area_4,Expl_E_BEF_Ratio_4,Expl_E_TOT_Ratio_4,L_C_I_4,L_C_4,A_E_4,Expl_E_BEF_Loco_ratio_4,Expl_I_BEF_Loco_ratio_4,Expl_EI_BEF_Loco_ratio_4,Expl_E_TOT_Loco_ratio_4,Expl_I_TOT_Loco_ratio_4,Expl_E_I_TOT_Loco_ratio_4,Eff_Expl_I_4,Eff_Expl_EI_4,E_E_4,WM_ERROR_E_4,WM_ERROR_I_4,WM_ERROR_EI_4,WM_ERR_RW_4,WM_ERR_NRW_4
10,Spring,1,4,18,Lisket,Male,0.0,0.0,0.0,300.0,300,300,5.0,4.0,9.0,5,4,9,3829,2390,6219,4.341632335778054,4.431813910252937,4.341632335778054,4,3,7,1,1,2,1.0,1.0,2.0,1,1,2,2.0,2.0,15,4,15,55.55555555555556,55.55555555555556,0.0,0.0,0.0,0.0,0.3333333333333333,0.26666666666666666,0.6,0.3333333333333333,0.26666666666666666,0.6,0.0,0.0,0.0,0.0,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,Lisket_18_10,12.5,0.0,6.25,300.0,300,300,5.0,3.0,8.0,5,3,8,13479,4873,18352,4.893001219831011,4.379160426466545,4.379160426466545,3,3,6,2,0,2,2.0,0.0,2.0,2,0,2,3.0,0.0,8,4,62.5,62.5,12.5,0.0,6.25,12.5,0.625,0.375,1.0,0.625,0.375,1.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,37.5,37.5,300,300,3.0,6.0,9.0,3,6,9,3592,9060,12652,5.1420670674356765,4.785813696920919,4.785813696920919,3,3,6,0,2,2,0.0,3.0,3.0,0,3,3,3.0,0.0,6,3,33.333333333333336,33.333333333333336,37.5,37.5,33.333333333333336,0.5,1.0,1.5,0.5,1.0,1.5,1.0,0.5,1.0,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,25.0,25.0,300,300,5.0,7.0,12.0,5,7,12,9204,11035,20239,4.996367175155837,5.029878672488413,4.996367175155837,3,2,5,2,2,4,2.0,5.0,7.0,2,5,7,2.0,0.0,4,3,41.666666666666664,41.666666666666664,25.0,25.0,16.666666666666668,1.25,1.75,3.0,1.25,1.75,3.0,1.0,0.4,1.0,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334
10,Spring,1,4,19,Lisket,Female,12.5,0.0,6.25,300.0,300,300,14.0,8.0,22.0,14,8,22,14760,8012,22772,4.342541108623305,4.7771294572734755,4.342541108623305,6,6,12,6,2,8,8.0,2.0,10.0,8,2,10,4.0,3.0,25,4,25,63.63636363636363,63.63636363636363,12.5,0.0,6.25,4.545454545454546,0.56,0.32,0.88,0.56,0.32,0.88,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667,Lisket_19_10,75.0,37.5,56.25,300.0,300,300,18.0,6.0,24.0,18,6,24,26092,3075,29167,4.809499111176988,4.371824907328892,4.371824907328892,7,4,11,7,2,9,11.0,2.0,13.0,11,2,13,4.0,2.0,14,4,75.0,75.0,75.0,37.5,56.25,37.5,1.2857142857142858,0.42857142857142855,1.7142857142857142,1.2857142857142858,0.42857142857142855,1.7142857142857142,0.8571428571428571,0.75,0.8181818181818182,0.8181818181818182,0.03,0.03,0.03,0.03,100.0,100.0,300,300,14.0,18.0,32.0,14,18,32,11611,20370,31981,4.7457148259804605,4.332458659189203,4.332458659189203,7,8,15,4,6,10,7.0,11.0,18.0,7,11,18,2.0,2.0,13,4,43.75,43.75,100.0,100.0,25.0,1.0769230769230769,1.3846153846153846,2.4615384615384617,1.0769230769230769,1.3846153846153846,2.4615384615384617,1.0,0.5333333333333333,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,37.5,37.5,300,300,6.0,12.0,18.0,6,12,18,4265,12014,16279,4.525446505650884,4.205718498103094,4.205718498103094,4,6,10,1,2,3,2.0,6.0,8.0,2,6,8,1.0,0.0,7,4,33.333333333333336,33.333333333333336,37.5,37.5,16.666666666666668,0.8571428571428571,1.7142857142857142,2.5714285714285716,0.8571428571428571,1.7142857142857142,2.5714285714285716,0.5,0.3,0.5,0.01,0.01,0.01,0.01,0.01
10,Spring,1,4,20,Lisket,Female,37.5,37.5,37.5,300.0,300,300,10.0,10.0,20.0,10,10,20,14021,7086,21107,4.299093072361705,3.9328287669008466,3.9328287669008466,6,5,11,2,3,5,4.0,5.0,9.0,4,5,9,2.0,2.0,18,4,18,50.0,50.0,37.5,37.5,37.5,30.0,0.5555555555555556,0.5555555555555556,1.1111111111111112,0.5555555555555556,0.5555555555555556,1.1111111111111112,0.5,0.6,0.5454545454545454,0.5454545454545454,0.016666666666666666,0.016666666666666666,0.01968503937007874,0.01968503937007874,Lisket_20_10,50.0,75.0,62.5,300.0,300,300,14.0,12.0,26.0,14,12,26,14930,12419,27349,4.293340452648696,4.772108908989908,4.293340452648696,6,6,12,3,4,7,8.0,7.0,15.0,8,7,15,2.0,2.0,13,4,53.84615384615385,53.84615384615385,50.0,75.0,62.5,38.46153846153846,1.0769230769230769,0.9230769230769231,2.0,1.0769230769230769,0.9230769230769231,2.0,0.6666666666666666,1.0,0.8333333333333334,0.8333333333333334,0.023333333333333334,0.027559055118110236,0.03317535545023697,0.03317535545023697,100.0,100.0,254,254,7.086614173228346,23.62204724409449,30.708661417322833,9,28,37,10629,31919,42548,4.955476082381319,4.062318695658775,4.062318695658775,5,8,13,1,6,7,1.1811023622047243,14.173228346456693,15.354330708661417,1,12,13,1.0,5.0,23,4,23.076923076923077,24.324324324324323,118.11023622047244,118.11023622047244,30.76923076923077,0.3157894736842105,1.0526315789473684,1.368421052631579,0.391304347826087,1.2173913043478262,1.608695652173913,1.0,0.6153846153846154,1.0,0.027559055118110236,0.03317535545023697,0.023333333333333334,0.03317535545023697,0.023333333333333334,100.0,100.0,211,211,9.95260663507109,31.27962085308057,41.23222748815166,8,30,38,8086,16389,24475,4.748993825890726,4.433897783983065,4.433897783983065,6,8,14,1,7,8,1.4218009478672986,19.90521327014218,21.327014218009477,1,17,18,1.0,3.0,18,4,24.137931034482758,21.05263157894737,142.18009478672985,142.18009478672985,27.586206896551722,0.6363636363636364,2.0,2.6363636363636362,0.4444444444444444,1.6666666666666667,2.111111111111111,1.0,0.5714285714285714,1.0,0.037914691943127965,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667
10,Spring,1,4,21,Lisket,Male,37.5,12.5,25.0,300.0,300,300,14.0,2.0,16.0,14,2,16,22532,1129,23661,4.436226275270583,4.920738836415066,4.436226275270583,5,2,7,4,0,4,9.0,0.0,9.0,9,0,9,5.0,3.0,26,4,26,87.5,87.5,37.5,12.5,25.0,25.0,0.5384615384615384,0.07692307692307693,0.6153846153846154,0.5384615384615384,0.07692307692307693,0.6153846153846154,0.6,0.5,0.5714285714285714,0.5714285714285714,0.013333333333333334,0.013333333333333334,0.01556420233463035,0.01556420233463035,Lisket_21_10,37.5,62.5,50.0,300.0,300,300,15.0,9.0,24.0,15,9,24,13936,8674,22610,4.055836851018404,4.650841561464383,4.055836851018404,8,6,14,5,3,8,7.0,3.0,10.0,7,3,10,4.0,3.0,23,4,62.5,62.5,37.5,62.5,50.0,33.333333333333336,0.6521739130434783,0.391304347826087,1.0434782608695652,0.6521739130434783,0.391304347826087,1.0434782608695652,0.375,0.8333333333333334,0.5714285714285714,0.5714285714285714,0.02666666666666667,0.0311284046692607,0.02666666666666667,0.02666666666666667,100.0,100.0,257,257,10.505836575875486,18.67704280155642,29.182879377431906,9,20,29,7278,28046,35324,4.402433346219312,4.246769314946471,4.246769314946471,5,8,13,2,5,7,4.669260700389105,9.33852140077821,14.007782101167315,4,8,12,4.0,2.0,17,4,36.0,31.03448275862069,116.73151750972762,116.73151750972762,32.0,0.75,1.3333333333333333,2.0833333333333335,0.5294117647058824,1.1764705882352942,1.7058823529411764,1.0,0.6153846153846154,1.0,0.027237354085603113,0.023333333333333334,0.023333333333333334,0.023333333333333334,0.023333333333333334,25.0,25.0,300,300,5.0,8.0,13.0,5,8,13,4873,9064,13937,4.595749670016262,3.6605809124272994,3.6605809124272994,3,4,7,2,1,3,2.0,4.0,6.0,2,4,6,1.0,0.0,4,3,38.46153846153846,38.46153846153846,25.0,25.0,15.384615384615385,1.25,2.0,3.25,1.25,2.0,3.25,0.5,0.2857142857142857,0.5,0.01,0.01,0.01,0.01,0.01
10,Spring,1,4,22,Lisket,Female,62.5,62.5,62.5,300.0,300,300,12.0,10.0,22.0,12,10,22,14442,8533,22975,3.5272431163880884,4.240074759568821,3.5272431163880884,5,6,11,4,3,7,7.0,4.0,11.0,7,4,11,3.0,4.0,24,4,24,54.54545454545455,54.54545454545455,62.5,62.5,62.5,45.45454545454545,0.5,0.4166666666666667,0.9166666666666666,0.5,0.4166666666666667,0.9166666666666666,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,0.023333333333333334,0.023333333333333334,0.023333333333333334,0.023333333333333334,Lisket_22_10,37.5,62.5,50.0,300.0,300,300,4.0,6.0,10.0,4,6,10,3317,5738,9055,4.994004629831678,5.374521060741446,4.994004629831678,4,5,9,0,2,2,0.0,2.0,2.0,0,2,2,2.0,2.0,13,4,40.0,40.0,37.5,62.5,50.0,80.0,0.3076923076923077,0.46153846153846156,0.7692307692307693,0.3076923076923077,0.46153846153846156,0.7692307692307693,0.75,1.0,0.8888888888888888,0.8888888888888888,0.006666666666666667,0.006666666666666667,0.010362694300518135,0.010362694300518135,75.0,75.0,300,300,11.0,15.0,26.0,11,15,26,9239,18465,27704,4.835944100093848,4.401710640389081,4.401710640389081,8,6,14,3,4,7,3.0,9.0,12.0,3,9,12,2.0,2.0,15,4,42.30769230769231,42.30769230769231,75.0,75.0,23.076923076923077,0.7333333333333333,1.0,1.7333333333333334,0.7333333333333333,1.0,1.7333333333333334,1.0,0.42857142857142855,1.0,0.023333333333333334,0.03626943005181347,0.023333333333333334,0.03626943005181347,0.023333333333333334,100.0,100.0,193,193,10.880829015544041,24.870466321243523,35.751295336787564,9,21,30,12508,21981,34489,3.564547711755948,4.758374366364426,3.564547711755948,5,8,13,2,6,8,3.1088082901554404,12.435233160621761,15.544041450777202,2,8,10,2.0,2.0,14,4,30.434782608695652,30.0,155.44041450777203,155.44041450777203,34.78260869565217,1.0,2.2857142857142856,3.2857142857142856,0.6428571428571429,1.5,2.142857142857143,1.0,0.6153846153846154,1.0,0.04145077720207254,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667
10,Spring,1,4,23,Lisket,Male,0.0,0.0,0.0,300.0,300,300,3.0,6.0,9.0,3,6,9,1829,4684,6513,4.652845621280872,3.621591675859218,3.621591675859218,2,5,7,1,1,2,1.0,1.0,2.0,1,1,2,3.0,4.0,28,4,28,33.333333333333336,33.333333333333336,0.0,0.0,0.0,0.0,0.10714285714285714,0.21428571428571427,0.32142857142857145,0.10714285714285714,0.21428571428571427,0.32142857142857145,0.0,0.0,0.0,0.0,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,Lisket_23_10,12.5,12.5,12.5,300.0,300,300,8.0,0.0,8.0,8,0,8,8988,0,8988,4.635835463311642,5.477121254719663,4.635835463311642,5,0,5,1,0,1,3.0,0.0,3.0,3,0,3,1.0,2.0,15,4,100.0,100.0,12.5,12.5,12.5,25.0,0.5333333333333333,0.0,0.5333333333333333,0.5333333333333333,0.0,0.5333333333333333,0.2,0.0,0.4,0.4,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0,0.0,300,300,6.0,5.0,11.0,6,5,11,7302,2597,9899,5.271167578948088,4.415390738182574,4.415390738182574,5,3,8,1,1,2,1.0,2.0,3.0,1,2,3,4.0,1.0,11,4,54.54545454545455,54.54545454545455,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453,1.0,0.5454545454545454,0.45454545454545453,1.0,0.0,0.0,0.0,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.0,0.0,300,300,1.0,0.0,1.0,1,0,1,14,0,14,3.330413773349191,5.477121254719663,3.330413773349191,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1,1,100.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Spring,1,4,24,Lisket,Male,0.0,0.0,0.0,300.0,300,300,5.0,6.0,11.0,5,6,11,8851,4051,12902,3.6886867242841235,4.418019405728941,3.6886867242841235,3,5,8,1,1,2,2.0,1.0,3.0,2,1,3,5.0,4.0,29,4,29,45.45454545454545,45.45454545454545,0.0,0.0,0.0,0.0,0.1724137931034483,0.20689655172413793,0.3793103448275862,0.1724137931034483,0.20689655172413793,0.3793103448275862,0.0,0.0,0.0,0.0,0.006666666666666667,0.006666666666666667,0.00851063829787234,0.00851063829787234,Lisket_24_10,0.0,0.0,0.0,300.0,300,300,4.0,1.0,5.0,4,1,5,4992,285,5277,5.241636119288679,5.103468466713453,5.103468466713453,4,1,5,0,0,0,0.0,0.0,0.0,0,0,0,1.0,4.0,20,4,80.0,80.0,0.0,0.0,0.0,0.0,0.2,0.05,0.25,0.2,0.05,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,235,235,1.2765957446808511,15.319148936170214,16.595744680851062,3,16,19,3221,23366,26587,4.601440680327289,5.07854018879078,4.601440680327289,1,8,9,0,3,3,0.0,5.1063829787234045,5.1063829787234045,0,4,4,2.0,3.0,21,4,7.6923076923076925,15.789473684210526,127.65957446808511,127.65957446808511,61.53846153846154,0.058823529411764705,0.7058823529411765,0.7647058823529411,0.14285714285714285,0.7619047619047619,0.9047619047619048,1.0,0.8888888888888888,1.0,0.01276595744680851,0.016129032258064516,0.01,0.016129032258064516,0.01,100.0,100.0,186,186,1.6129032258064515,25.806451612903224,27.419354838709676,3,26,29,6664,20760,27424,5.257983193974984,4.829258732549291,4.829258732549291,1,8,9,0,7,7,0.0,12.903225806451612,12.903225806451612,0,12,12,0.0,4.0,18,4,5.882352941176471,10.344827586206897,161.29032258064515,161.29032258064515,47.05882352941177,0.1111111111111111,1.7777777777777777,1.8888888888888888,0.16666666666666666,1.4444444444444444,1.6111111111111112,1.0,0.8888888888888888,1.0,0.03763440860215054,0.023333333333333334,0.023333333333333334,0.023333333333333334,0.023333333333333334
10,Spring,1,4,25,Lisket,Female,37.5,50.0,43.75,300.0,300,300,7.0,7.0,14.0,7,7,14,11813,11310,23123,3.665674780993893,4.820162036109493,3.665674780993893,5,7,12,2,0,2,2.0,0.0,2.0,2,0,2,0.0,6.0,27,4,27,50.0,50.0,37.5,50.0,43.75,50.0,0.25925925925925924,0.25925925925925924,0.5185185185185185,0.25925925925925924,0.25925925925925924,0.5185185185185185,0.6,0.5714285714285714,0.5833333333333334,0.5833333333333334,0.006666666666666667,0.006666666666666667,0.008097165991902834,0.008097165991902834,Lisket_25_10,12.5,75.0,43.75,300.0,300,300,10.0,10.0,20.0,10,10,20,10578,8855,19433,4.848773942563041,1.3617278360175928,1.3617278360175928,7,6,13,3,2,5,3.0,4.0,7.0,3,4,7,3.0,4.0,24,4,50.0,50.0,12.5,75.0,43.75,35.0,0.4166666666666667,0.4166666666666667,0.8333333333333334,0.4166666666666667,0.4166666666666667,0.8333333333333334,0.14285714285714285,1.0,0.5384615384615384,0.5384615384615384,0.016666666666666666,0.020242914979757085,0.016666666666666666,0.016666666666666666,100.0,100.0,247,247,8.502024291497976,18.218623481781375,26.720647773279353,8,15,23,3841,12588,16429,4.630142998345801,4.438732162810943,4.438732162810943,6,8,14,1,7,8,1.214574898785425,8.502024291497976,9.7165991902834,1,7,8,2.0,4.0,26,4,31.818181818181817,34.78260869565217,121.4574898785425,121.4574898785425,36.36363636363637,0.3333333333333333,0.7142857142857143,1.0476190476190477,0.3076923076923077,0.5769230769230769,0.8846153846153846,1.0,0.5714285714285714,1.0,0.032388663967611336,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667,62.5,62.5,300,300,7.0,10.0,17.0,7,10,17,8964,16341,25305,5.069005421981869,4.928129457916857,4.928129457916857,5,6,11,1,4,5,2.0,4.0,6.0,2,4,6,2.0,4.0,24,4,41.1764705882353,41.1764705882353,62.5,62.5,29.41176470588235,0.2916666666666667,0.4166666666666667,0.7083333333333334,0.2916666666666667,0.4166666666666667,0.7083333333333334,0.8333333333333334,0.45454545454545453,0.8333333333333334,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666
10,Spring,1,4,26,Lisket,Male,37.5,37.5,37.5,300.0,300,300,10.0,9.0,19.0,10,9,19,15115,8889,24004,4.780763621007031,3.53731527311201,3.53731527311201,7,5,12,3,4,7,3.0,4.0,7.0,3,4,7,3.0,5.0,25,4,25,52.63157894736842,52.63157894736842,37.5,37.5,37.5,31.57894736842105,0.4,0.36,0.76,0.4,0.36,0.76,0.42857142857142855,0.6,0.5,0.5,0.023333333333333334,0.023333333333333334,0.023333333333333334,0.023333333333333334,Lisket_26_10,87.5,87.5,87.5,300.0,300,300,11.0,9.0,20.0,11,9,20,9570,7146,16716,4.964339785733127,4.424799994656599,4.424799994656599,7,7,14,2,1,3,5.0,2.0,7.0,5,2,7,3.0,4.0,23,4,55.0,55.0,87.5,87.5,87.5,70.0,0.4782608695652174,0.391304347826087,0.8695652173913043,0.4782608695652174,0.391304347826087,0.8695652173913043,1.0,1.0,1.0,1.0,0.01,0.01,0.011494252873563218,0.011494252873563218,87.5,87.5,300,300,12.0,16.0,28.0,12,16,28,11722,15818,27540,4.592043449629362,4.7388598020722,4.592043449629362,6,7,13,4,6,10,6.0,9.0,15.0,6,9,15,6.0,2.0,21,4,42.857142857142854,42.857142857142854,87.5,87.5,25.0,0.5714285714285714,0.7619047619047619,1.3333333333333333,0.5714285714285714,0.7619047619047619,1.3333333333333333,1.0,0.5384615384615384,1.0,0.03333333333333333,0.038314176245210725,0.03333333333333333,0.038314176245210725,0.03333333333333333,100.0,100.0,261,261,5.747126436781609,18.39080459770115,24.137931034482758,8,20,28,15289,10421,25710,4.733967234102349,3.444044795918076,3.444044795918076,5,8,13,0,7,7,0.0,9.195402298850574,9.195402298850574,0,8,8,2.0,2.0,15,4,23.80952380952381,28.571428571428573,114.94252873563218,114.94252873563218,38.095238095238095,0.4166666666666667,1.3333333333333333,1.75,0.5333333333333333,1.3333333333333333,1.8666666666666667,1.0,0.6153846153846154,1.0,0.02681992337164751,0.023333333333333334,0.023333333333333334,0.023333333333333334,0.023333333333333334
10,Spring,1,4,27,Lisket,Female,50.0,87.5,68.75,300.0,300,300,10.0,10.0,20.0,10,10,20,13163,13749,26912,3.9071425310031405,4.8062749655124835,3.9071425310031405,6,7,13,4,3,7,4.0,3.0,7.0,4,3,7,2.0,2.0,16,4,16,50.0,50.0,50.0,87.5,68.75,55.0,0.625,0.625,1.25,0.625,0.625,1.25,0.6666666666666666,1.0,0.8461538461538461,0.8461538461538461,0.023333333333333334,0.023333333333333334,0.04294478527607362,0.04294478527607362,Lisket_27_10,87.5,75.0,81.25,300.0,300,300,10.0,13.0,23.0,10,13,23,13220,17528,30748,5.067160161923107,4.822638745960791,4.822638745960791,7,6,13,3,4,7,3.0,7.0,10.0,3,7,10,2.0,2.0,14,4,43.47826086956522,43.47826086956522,87.5,75.0,81.25,56.52173913043478,0.7142857142857143,0.9285714285714286,1.6428571428571428,0.7142857142857143,0.9285714285714286,1.6428571428571428,1.0,1.0,1.0,1.0,0.023333333333333334,0.04294478527607362,0.058333333333333334,0.058333333333333334,100.0,100.0,163,163,14.723926380368098,33.12883435582822,47.852760736196316,15,21,36,13120,12539,25659,4.757228960323219,4.409222800799023,4.409222800799023,6,8,14,2,7,9,3.6809815950920246,18.404907975460123,22.085889570552148,3,10,13,1.0,5.0,25,4,30.76923076923077,41.666666666666664,184.04907975460122,184.04907975460122,30.76923076923077,0.7272727272727273,1.6363636363636365,2.3636363636363638,0.6,0.84,1.44,1.0,0.5714285714285714,1.0,0.05521472392638037,0.075,0.03,0.075,0.03,100.0,100.0,120,120,7.5,32.5,40.0,12,32,44,19475,23369,42844,4.877417422415561,4.617608347205152,4.617608347205152,3,8,11,0,4,4,0.0,12.5,12.5,2,16,18,5.0,2.0,23,4,18.75,27.272727272727273,250.0,250.0,50.0,0.42857142857142855,1.8571428571428572,2.2857142857142856,0.5217391304347826,1.391304347826087,1.9130434782608696,1.0,0.7272727272727273,1.0,0.03333333333333333,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334
