Animal,Generation,Season,Separation,G_S,Paradigm,Date_Ambitus,Year,NR,Group,Sex,GR_Sex,Trials,EAT_E_Nr,EAT_E_%,EAT_I_Nr,EAT_I_%,EAT_TOT_Nr,EAT_TOT_%%,EAT_E_T,EAT_I_T,EAT_TOT_T,Expl_E_BEF_Nr,Expl_I_BEF_Nr,Expl_E_I_BEF_Nr,Expl_E_BEF_Calc,Expl_I_BEF_Calc,EXPL_BEF,Expl_E_AFT_Nr,Expl_I_AFT_Nr,Expl_E_I_AFT_Nr,Expl_E_AFT_Calc,Expl_I_AFT_Calc,Expl_E_I_AFT_Calc,Expl_E_BEF_AFT_Nr,Expl_I_BEF_AFT_Nr,EXPL_TOT,Expl_E_BEF_T,Expl_I_BEF_T,Expl_E_I_BEF_T,Expl_E_BEF_Calc_T,Expl_I_BEF_Calc_T,Expl_E_I_BEF_Calc_T,Expl_E_AFT_T,Expl_I_AFT_T,Expl_E_I_AFT_T,Expl_E_AFT_T_Calc,Expl_I_AFT_T_Calc,Expl_E_I_AFT_T_Calc,Expl_E_BEF_AFT_T,Expl_I_BEF_AFT_T,Expl_TOT_T,LAT_E,LAT_I,LAT_E_I,Lat_Tot_Log,Lat_E_Log,Lat_I_Log,Box_E_BEF_Nr,Box_I_BEF_Nr,Box_E_I_BEF_Nr,Box_REP_E_BEF_Nr,Box_REP_I_BEF_Nr,Box_REP_E_I_BEF_Nr,Expl_REP_E_BEF_Nr,Expl_REP_I_BEF_Nr,Expl_REP_BEF_Nr,Expl_REP_E_BEF_Calc_T,Expl_REP_I_BEF_Calc_T,Expl_REP_E_I_BEF_Calc_T,Expl_REP_E_AFT_Nr,Expl_REP_I_AFT_Nr,Expl_REP_AFT_Nr,Expl_REP_E_AFT_Nr_Calc,Expl_REP_I_AFT_Nr_Calc,Expl_REP_AFT_Nr_Calc,Expl_REP_E_BEF_AFT_Nr,Expl_REP_I_BEF_AFT_Nr,Expl_REP_TOT_Nr,Dir_Change_Nr,Circle_Nr,LOCO_TOT,Explored Area,Loco_BEF_NR,LOCO_BEF,Expl_E_BEF_Ratio,Expl_E_TOT_Ratio,L_C_E,L_C_I,L_C_Tot,L_C,A_E,Expl_E_BEF_Loco_ratio,Expl_I_BEF_Loco_ratio,Expl_EI_BEF_Loco_ratio,Expl_E_TOT_Loco_ratio,Expl_I_TOT_Loco_ratio,Expl_E_I_TOT_Loco_ratio,Eff_Expl_E,Eff_Expl_I,Eff_Expl_EI,E_E
Rat5,11,Autumn,2023-08-07,11_Autumn,1,2023-09-19,4,21,Lisket,Male,Lisket_Male,1,1.0,12.5,3,37.5,4,25.0,300.0,300,300,12,8,20,12.0,8.0,20.0,0.0,0.0,0,,,,12,8,20,18239.0,5655.0,23894.0,18239.0,5655.0,23894.0,0.0,0.0,0.0,,,,18239,5655,23894,2156,47391,2156,3.3336487565147013,4.675695872866943,3.3336487565147013,7,5,12,2,3,5,5,3,8,5.0,3.0,8.0,0,0,0,,,,5,3,8,5.0,2.0,22,4,22,22.0,60.0,60.0,12.5,37.5,25.0,25.0,20.0,0.5454545454545454,0.36363636363636365,0.9090909090909091,0.5454545454545454,0.36363636363636365,0.9090909090909091,0.14285714285714285,0.6,0.3333333333333333,0.3333333333333333
Rat6,11,Autumn,2023-08-07,11_Autumn,1,2023-09-19,4,21,Lisket,Male,Lisket_Male,2,2.0,25.0,6,75.0,8,50.0,300.0,300,300,12,12,24,12.0,12.0,24.0,0.0,0.0,0,,,,12,12,24,13035.0,13088.0,26123.0,13035.0,13088.0,26123.0,0.0,0.0,0.0,,,,13035,13088,26123,4494,29327,4494,3.65263306808311,4.467267639179579,3.65263306808311,6,8,14,4,3,7,6,4,10,6.0,4.0,10.0,0,0,0,,,,6,4,10,2.0,4.0,24,4,24,24.0,50.0,50.0,25.0,75.0,50.0,50.0,33.333333333333336,0.5,0.5,1.0,0.5,0.5,1.0,0.3333333333333333,0.75,0.5714285714285714,0.5714285714285714
Rat23,11,Autumn,2023-08-07,11_Autumn,2,2023-09-19,4,21,Lisket,Male,Lisket_Male,3,,,7,87.5,7,87.5,,300,300,16,20,36,16.0,20.0,36.0,0.0,0.0,0,,,,16,20,36,21661.0,28889.0,50550.0,21661.0,28889.0,50550.0,0.0,0.0,0.0,,,,21661,28889,50550,67947,7422,7422,4.832170286495919,3.8705209500127644,3.8705209500127644,7,8,15,5,5,10,9,12,21,9.0,12.0,21.0,0,0,0,,,,9,12,21,3.0,2.0,13,4,13,13.0,44.44444444444444,44.44444444444444,,87.5,43.75,87.5,19.444444444444443,1.2307692307692308,1.5384615384615385,2.769230769230769,1.2307692307692308,1.5384615384615385,2.769230769230769,,0.875,0.4666666666666667,0.875
Rat24,11,Autumn,2023-08-07,11_Autumn,2,2023-09-19,4,21,Lisket,Male,Lisket_Male,4,,,7,87.5,7,87.5,,300,300,10,18,28,10.0,18.0,28.0,0.0,0.0,0,,,,10,18,28,17650.0,26897.0,44547.0,17650.0,26897.0,44547.0,0.0,0.0,0.0,,,,17650,26897,44547,2701,4775,2701,3.431524584187451,3.678973375919765,3.431524584187451,5,7,12,3,7,10,5,11,16,5.0,11.0,16.0,0,0,0,,,,5,11,16,2.0,1.0,13,4,13,13.0,35.714285714285715,35.714285714285715,,87.5,43.75,87.5,25.0,0.7692307692307693,1.3846153846153846,2.1538461538461537,0.7692307692307693,1.3846153846153846,2.1538461538461537,,1.0,0.5833333333333334,1.0
Rat1,11,Autumn,2023-08-07,11_Autumn,1,2023-09-27,4,22,Lisket,Female,Lisket_Female,1,1.0,12.5,0,0.0,1,6.25,300.0,300,300,10,7,17,10.0,7.0,17.0,0.0,0.0,0,,,,10,7,17,7749.0,6981.0,14730.0,7749.0,6981.0,14730.0,0.0,0.0,0.0,,,,7749,6981,14730,42728,16783,16783,4.6307125649610805,4.224869594573257,4.224869594573257,7,7,14,3,0,3,3,0,3,3.0,0.0,3.0,0,0,0,,,,3,0,3,7.0,3.0,25,4,25,25.0,58.8235294117647,58.8235294117647,12.5,0.0,6.25,6.25,5.882352941176471,0.4,0.28,0.68,0.4,0.28,0.68,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142
Rat2,11,Autumn,2023-08-07,11_Autumn,1,2023-09-27,4,22,Lisket,Female,Lisket_Female,2,0.0,0.0,0,0.0,0,0.0,300.0,300,300,2,3,5,2.0,3.0,5.0,0.0,0.0,0,,,,2,3,5,1858.0,1539.0,3397.0,1858.0,1539.0,3397.0,0.0,0.0,0.0,,,,1858,1539,3397,65715,149397,65715,4.817664512233857,5.174341876619092,4.817664512233857,2,3,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,0,0,0,3.0,4.0,26,4,26,26.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.11538461538461539,0.19230769230769232,0.07692307692307693,0.11538461538461539,0.19230769230769232,0.0,0.0,0.0,0.0
Rat25,11,Autumn,2023-08-07,11_Autumn,2,2023-09-27,4,22,Lisket,Female,Lisket_Female,3,,,0,0.0,0,0.0,,300,300,5,6,11,5.0,6.0,11.0,0.0,0.0,0,,,,5,6,11,7949.0,3979.0,11928.0,7949.0,3979.0,11928.0,0.0,0.0,0.0,,,,7949,3979,11928,107637,9069,9069,5.031961584840489,3.9575594018974796,3.9575594018974796,5,6,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,0,0,0,3.0,3.0,23,4,23,23.0,45.45454545454545,45.45454545454545,,0.0,0.0,0.0,0.0,0.21739130434782608,0.2608695652173913,0.4782608695652174,0.21739130434782608,0.2608695652173913,0.4782608695652174,,0.0,0.0,0.0
Rat26,11,Autumn,2023-08-07,11_Autumn,2,2023-09-27,4,22,Lisket,Female,Lisket_Female,4,,,0,0.0,0,0.0,,300,300,1,0,1,1.0,0.0,1.0,0.0,0.0,0,,,,1,0,1,214.0,0.0,214.0,214.0,0.0,214.0,0.0,0.0,0.0,,,,214,0,214,183528,300000,183528,5.263702331900536,5.477121254719663,5.263702331900536,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,0,0,0,0.0,0.0,4,4,4,4.0,100.0,100.0,,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.25,,0.0,0.0,0.0
Rat7,11,Autumn,2023-08-07,11_Autumn,1,2023-09-19,4,23,Lisket,Male,Lisket_Male,1,7.0,87.5,7,87.5,14,87.5,300.0,300,300,15,9,24,15.0,9.0,24.0,0.0,0.0,0,,,,15,9,24,14527.0,7147.0,21674.0,14527.0,7147.0,21674.0,0.0,0.0,0.0,,,,14527,7147,21674,18107,100119,18107,4.257846501591155,5.000516503174991,4.257846501591155,7,7,14,6,2,8,8,2,10,8.0,2.0,10.0,0,0,0,,,,8,2,10,5.0,3.0,22,4,22,22.0,62.5,62.5,87.5,87.5,87.5,87.5,58.333333333333336,0.6818181818181818,0.4090909090909091,1.0909090909090908,0.6818181818181818,0.4090909090909091,1.0909090909090908,1.0,1.0,1.0,1.0
Rat8,11,Autumn,2023-08-07,11_Autumn,1,2023-09-19,4,23,Lisket,Male,Lisket_Male,2,7.0,87.5,5,62.5,12,75.0,300.0,300,300,12,8,20,12.0,8.0,20.0,0.0,0.0,0,,,,12,8,20,11052.0,4088.0,15140.0,11052.0,4088.0,15140.0,0.0,0.0,0.0,,,,11052,4088,15140,27545,2811,2811,4.44004277670934,3.4488608456074408,3.4488608456074408,7,6,13,3,1,4,5,2,7,5.0,2.0,7.0,0,0,0,,,,5,2,7,3.0,3.0,19,4,19,19.0,60.0,60.0,87.5,62.5,75.0,75.0,60.0,0.631578947368421,0.42105263157894735,1.0526315789473684,0.631578947368421,0.42105263157894735,1.0526315789473684,1.0,0.8333333333333334,0.9230769230769231,0.9230769230769231
Rat25,11,Autumn,2023-08-07,11_Autumn,2,2023-09-19,4,23,Lisket,Male,Lisket_Male,3,,,8,100.0,8,100.0,,205,205,9,20,29,13.170731707317072,29.26829268292683,42.4390243902439,2.0,4.0,6,6.315789473684211,12.631578947368421,18.94736842105263,11,24,35,6122.0,15801.0,21923.0,8959.024390243903,23123.414634146342,32082.439024390245,976.0,3146.0,4122.0,3082.1052631578946,9934.736842105263,13016.842105263158,7098,18947,26045,33525,15981,15981,4.525368786523637,4.203603951504492,4.203603951504492,6,8,14,2,7,9,3,12,15,4.390243902439025,17.5609756097561,21.951219512195124,0,0,0,0.0,0.0,0.0,3,12,15,2.0,5.0,23,4,16,23.414634146341463,31.03448275862069,31.428571428571427,,146.34146341463415,73.17073170731707,146.34146341463415,27.586206896551722,0.5625,1.25,1.8125,0.4782608695652174,1.0434782608695652,1.5217391304347827,,1.0,0.5714285714285714,1.0
Rat26,11,Autumn,2023-08-07,11_Autumn,2,2023-09-19,4,23,Lisket,Male,Lisket_Male,4,,,8,100.0,8,100.0,,180,180,4,17,21,6.666666666666667,28.333333333333332,35.0,5.0,11.0,16,12.5,27.5,40.0,9,28,37,10154.0,13383.0,23537.0,16923.333333333332,22305.0,39228.333333333336,20591.0,7923.0,28514.0,51477.5,19807.5,71285.0,30745,21306,52051,63683,10010,10010,4.804023514100795,4.000434077479318,4.000434077479318,3,8,11,1,5,6,1,9,10,1.6666666666666667,15.0,16.666666666666668,0,5,5,0.0,12.5,12.5,1,14,15,2.0,4.0,25,4,14,23.333333333333332,19.047619047619047,24.324324324324323,,166.66666666666666,83.33333333333333,166.66666666666666,38.095238095238095,0.2857142857142857,1.2142857142857142,1.5,0.36,1.12,1.48,,1.0,0.7272727272727273,1.0
Rat3,11,Autumn,2023-08-07,11_Autumn,1,2023-09-27,4,24,Lisket,Female,Lisket_Female,1,6.0,75.0,4,50.0,10,62.5,300.0,300,300,20,12,32,20.0,12.0,32.0,0.0,0.0,0,,,,20,12,32,15827.0,9617.0,25444.0,15827.0,9617.0,25444.0,0.0,0.0,0.0,,,,15827,9617,25444,2725,13906,2725,3.4353665066126613,4.143202225049597,3.4353665066126613,8,6,14,5,4,9,12,6,18,12.0,6.0,18.0,0,0,0,,,,12,6,18,3.0,3.0,21,4,21,21.0,62.5,62.5,75.0,50.0,62.5,62.5,31.25,0.9523809523809523,0.5714285714285714,1.5238095238095237,0.9523809523809523,0.5714285714285714,1.5238095238095237,0.75,0.6666666666666666,0.7142857142857143,0.7142857142857143
Rat4,11,Autumn,2023-08-07,11_Autumn,1,2023-09-27,4,24,Lisket,Female,Lisket_Female,2,2.0,25.0,4,50.0,6,37.5,300.0,300,300,10,8,18,10.0,8.0,18.0,0.0,0.0,0,,,,10,8,18,10691.0,5740.0,16431.0,10691.0,5740.0,16431.0,0.0,0.0,0.0,,,,10691,5740,16431,31345,68974,31345,4.496168274174978,4.838685412701348,4.496168274174978,6,4,10,2,2,4,4,4,8,4.0,4.0,8.0,0,0,0,,,,4,4,8,7.0,0.0,21,4,21,21.0,55.55555555555556,55.55555555555556,25.0,50.0,37.5,37.5,33.333333333333336,0.47619047619047616,0.38095238095238093,0.8571428571428571,0.47619047619047616,0.38095238095238093,0.8571428571428571,0.3333333333333333,1.0,0.6,0.6
Rat27,11,Autumn,2023-08-07,11_Autumn,2,2023-09-27,4,24,Lisket,Female,Lisket_Female,3,,,7,87.5,7,87.5,,300,300,13,14,27,13.0,14.0,27.0,0.0,0.0,0,,,,13,14,27,13827.0,14287.0,28114.0,13827.0,14287.0,28114.0,0.0,0.0,0.0,,,,13827,14287,28114,16941,17749,16941,4.228939042456542,4.249173889407112,4.228939042456542,7,8,15,3,5,8,6,6,12,6.0,6.0,12.0,0,0,0,,,,6,6,12,4.0,2.0,22,4,22,22.0,48.148148148148145,48.148148148148145,,87.5,43.75,87.5,25.925925925925927,0.5909090909090909,0.6363636363636364,1.2272727272727273,0.5909090909090909,0.6363636363636364,1.2272727272727273,,0.875,0.4666666666666667,0.875
Rat28,11,Autumn,2023-08-07,11_Autumn,2,2023-09-27,4,24,Lisket,Female,Lisket_Female,4,,,7,87.5,7,87.5,,300,300,13,16,29,13.0,16.0,29.0,0.0,0.0,0,,,,13,16,29,23701.0,21319.0,45020.0,23701.0,21319.0,45020.0,0.0,0.0,0.0,,,,23701,21319,45020,2418,86542,2418,3.383456296524753,4.937226927596321,3.383456296524753,7,7,14,3,5,8,6,9,15,6.0,9.0,15.0,0,0,0,,,,6,9,15,2.0,3.0,19,4,19,19.0,44.827586206896555,44.827586206896555,,87.5,43.75,87.5,24.137931034482758,0.6842105263157895,0.8421052631578947,1.5263157894736843,0.6842105263157895,0.8421052631578947,1.5263157894736843,,1.0,0.5,1.0
Rat9,11,Autumn,2023-08-07,11_Autumn,1,2023-09-19,4,25,Lisket,Male,Lisket_Male,1,0.0,0.0,1,12.5,1,6.25,300.0,300,300,8,4,12,8.0,4.0,12.0,0.0,0.0,0,,,,8,4,12,8651.0,7814.0,16465.0,8651.0,7814.0,16465.0,0.0,0.0,0.0,,,,8651,7814,16465,4798,143914,4798,3.6810602436318116,5.15810304429796,3.6810602436318116,6,4,10,2,0,2,2,0,2,2.0,0.0,2.0,0,0,0,,,,2,0,2,4.0,3.0,24,4,24,24.0,66.66666666666667,66.66666666666667,0.0,12.5,6.25,6.25,8.333333333333334,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.0,0.25,0.1,0.1
Rat10,11,Autumn,2023-08-07,11_Autumn,1,2023-09-19,4,25,Lisket,Male,Lisket_Male,2,8.0,100.0,8,100.0,16,100.0,280.0,271,280,19,20,39,20.357142857142858,21.428571428571427,41.785714285714285,2.0,0.0,2,30.0,0.0,30.0,21,20,41,11090.0,15208.0,26298.0,11882.142857142857,16294.285714285714,28176.428571428572,1019.0,0.0,1019.0,15285.0,0.0,15285.0,12109,15208,27317,7256,20181,7256,3.860697274052039,4.304942682402465,3.860697274052039,8,8,16,8,7,15,11,12,23,11.785714285714286,12.857142857142858,24.642857142857142,0,0,0,0.0,0.0,0.0,11,12,23,1.0,2.0,13,4,13,13.928571428571429,48.717948717948715,51.21951219512195,107.14285714285714,110.7011070110701,107.14285714285714,107.14285714285714,41.02564102564103,1.4615384615384615,1.5384615384615385,3.0,1.6153846153846154,1.5384615384615385,3.1538461538461537,1.0,1.0,1.0,1.0
Rat27,11,Autumn,2023-08-07,11_Autumn,2,2023-09-19,4,25,Lisket,Male,Lisket_Male,3,,,8,100.0,8,100.0,,89,89,1,10,11,3.3707865168539324,33.70786516853933,37.07865168539326,16.0,14.0,30,22.748815165876778,19.90521327014218,42.654028436018955,17,24,41,168.0,4675.0,4843.0,566.2921348314607,15758.426966292134,16324.719101123595,20250.0,9000.0,29250.0,28791.469194312795,12796.208530805687,41587.67772511848,20418,13675,34093,40495,11912,11912,4.607401403302025,4.07598468474412,4.07598468474412,1,8,9,0,2,2,0,2,2,0.0,6.741573033707865,6.741573033707865,9,7,16,12.796208530805687,9.95260663507109,22.748815165876778,9,9,18,4.0,3.0,24,4,8,26.96629213483146,9.090909090909092,41.46341463414634,,337.07865168539325,168.53932584269663,337.07865168539325,72.72727272727273,0.125,1.25,1.375,0.7083333333333334,1.0,1.7083333333333333,,1.0,0.8888888888888888,1.0
Rat28,11,Autumn,2023-08-07,11_Autumn,2,2023-09-19,4,25,Lisket,Male,Lisket_Male,4,,,8,100.0,8,100.0,,102,102,2,11,13,5.882352941176471,32.35294117647059,38.23529411764706,14.0,17.0,31,21.21212121212121,25.757575757575758,46.96969696969697,16,28,44,191.0,5564.0,5755.0,561.7647058823529,16364.70588235294,16926.470588235294,17587.0,28763.0,46350.0,26646.969696969696,43580.30303030303,70227.27272727272,17778,34327,52105,26523,28083,26523,4.42362264528925,4.448443499962475,4.42362264528925,2,8,10,0,3,3,0,3,3,0.0,8.823529411764707,8.823529411764707,6,10,16,9.090909090909092,15.151515151515152,24.242424242424242,6,13,19,0.0,5.0,23,4,8,23.529411764705884,15.384615384615385,36.36363636363637,,294.11764705882354,147.05882352941177,294.11764705882354,61.53846153846154,0.25,1.375,1.625,0.6956521739130435,1.2173913043478262,1.9130434782608696,,1.0,0.8,1.0
Rat5,11,Autumn,2023-08-07,11_Autumn,1,2023-09-27,4,26,Lisket,Female,Lisket_Female,1,4.0,50.0,4,50.0,8,50.0,300.0,300,300,13,7,20,13.0,7.0,20.0,0.0,0.0,0,,,,13,7,20,22858.0,10435.0,33293.0,22858.0,10435.0,33293.0,0.0,0.0,0.0,,,,22858,10435,33293,14473,65758,14473,4.160558562107558,4.817948595861487,4.160558562107558,6,6,12,5,1,6,7,1,8,7.0,1.0,8.0,0,0,0,,,,7,1,8,2.0,5.0,28,4,28,28.0,65.0,65.0,50.0,50.0,50.0,50.0,40.0,0.4642857142857143,0.25,0.7142857142857143,0.4642857142857143,0.25,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Rat6,11,Autumn,2023-08-07,11_Autumn,1,2023-09-27,4,26,Lisket,Female,Lisket_Female,2,6.0,75.0,5,62.5,11,68.75,300.0,300,300,12,9,21,12.0,9.0,21.0,0.0,0.0,0,,,,12,9,21,11593.0,5306.0,16899.0,11593.0,5306.0,16899.0,0.0,0.0,0.0,,,,11593,5306,16899,50600,12355,12355,4.704150516839799,4.091842749738098,4.091842749738098,7,7,14,5,2,7,5,2,7,5.0,2.0,7.0,0,0,0,,,,5,2,7,2.0,4.0,23,4,23,23.0,57.142857142857146,57.142857142857146,75.0,62.5,68.75,68.75,52.38095238095238,0.5217391304347826,0.391304347826087,0.9130434782608695,0.5217391304347826,0.391304347826087,0.9130434782608695,0.8571428571428571,0.7142857142857143,0.7857142857142857,0.7857142857142857
Rat29,11,Autumn,2023-08-07,11_Autumn,2,2023-09-27,4,26,Lisket,Female,Lisket_Female,3,,,8,100.0,8,100.0,,258,258,12,24,36,13.953488372093023,27.906976744186046,41.86046511627907,8.0,1.0,9,57.142857142857146,7.142857142857143,64.28571428571429,20,25,45,18744.0,34462.0,53206.0,21795.3488372093,40072.09302325582,61867.441860465115,7349.0,816.0,8165.0,52492.857142857145,5828.571428571428,58321.42857142857,26093,35278,61371,18716,68,68,4.272213036520142,1.8325089127062364,1.8325089127062364,8,8,16,3,7,10,4,16,20,4.651162790697675,18.6046511627907,23.25581395348837,3,0,3,21.428571428571427,0.0,21.428571428571427,7,16,23,5.0,3.0,27,4,22,25.58139534883721,33.333333333333336,44.44444444444444,,116.27906976744185,58.13953488372093,116.27906976744185,22.22222222222222,0.5454545454545454,1.0909090909090908,1.6363636363636365,0.7407407407407407,0.9259259259259259,1.6666666666666667,,1.0,0.5,1.0
Rat30,11,Autumn,2023-08-07,11_Autumn,2,2023-09-27,4,26,Lisket,Female,Lisket_Female,4,,,8,100.0,8,100.0,,207,207,2,13,15,2.898550724637681,18.840579710144926,21.73913043478261,8.0,12.0,20,25.806451612903224,38.70967741935484,64.51612903225806,10,25,35,2143.0,7716.0,9859.0,3105.7971014492755,11182.608695652174,14288.40579710145,6379.0,7572.0,13951.0,20577.41935483871,24425.8064516129,45003.22580645161,8522,15288,23810,160275,126625,126625,5.20486578555577,5.102519458368337,5.102519458368337,2,8,10,0,5,5,0,5,5,0.0,7.246376811594203,7.246376811594203,2,6,8,6.451612903225806,19.35483870967742,25.806451612903224,2,11,13,1.0,2.0,13,4,4,5.797101449275362,13.333333333333334,28.571428571428573,,144.92753623188406,72.46376811594203,144.92753623188406,53.333333333333336,0.5,3.25,3.75,0.7692307692307693,1.9230769230769231,2.6923076923076925,,1.0,0.8,1.0
Rat11,11,Autumn,2023-08-07,11_Autumn,1,2023-09-19,4,27,Lisket,Male,Lisket_Male,1,8.0,100.0,2,25.0,10,62.5,214.0,300,300,21,4,25,21.0,4.0,25.0,0.0,0.0,0,,,,21,4,25,20612.0,2439.0,23051.0,20612.0,2439.0,23051.0,0.0,0.0,0.0,,,,20612,2439,23051,13757,4686,4686,4.138523737279158,3.670802284260944,3.670802284260944,8,4,12,8,0,8,13,0,13,13.0,0.0,13.0,0,0,0,,,,13,0,13,3.0,5.0,28,4,28,28.0,84.0,84.0,140.18691588785046,25.0,62.5,62.5,40.0,0.75,0.14285714285714285,0.8928571428571429,0.75,0.14285714285714285,0.8928571428571429,1.0,0.5,0.8333333333333334,0.8333333333333334
Rat12,11,Autumn,2023-08-07,11_Autumn,1,2023-09-19,4,27,Lisket,Male,Lisket_Male,2,8.0,100.0,8,100.0,16,100.0,215.0,210,215,17,16,33,23.72093023255814,22.325581395348838,46.04651162790697,1.0,2.0,3,3.5294117647058822,7.0588235294117645,10.588235294117647,18,18,36,9987.0,11255.0,21242.0,13935.348837209302,15704.651162790698,29640.0,822.0,755.0,1577.0,2901.176470588235,2664.705882352941,5565.882352941177,10809,12010,22819,24785,35002,24785,4.3941889232411695,4.544092860468788,4.3941889232411695,8,8,16,5,7,12,9,8,17,12.55813953488372,11.162790697674419,23.72093023255814,0,0,0,0.0,0.0,0.0,9,8,17,0.0,5.0,22,4,14,19.53488372093023,51.515151515151516,50.0,139.53488372093022,142.85714285714286,139.53488372093022,139.53488372093022,48.484848484848484,1.2142857142857142,1.1428571428571428,2.357142857142857,0.8181818181818182,0.8181818181818182,1.6363636363636365,1.0,1.0,1.0,1.0
Rat29,11,Autumn,2023-08-07,11_Autumn,2,2023-09-19,4,27,Lisket,Male,Lisket_Male,3,,,8,100.0,8,100.0,,71,71,6,12,18,25.35211267605634,50.70422535211268,76.05633802816901,15.0,13.0,28,19.650655021834062,17.03056768558952,36.68122270742358,21,25,46,2236.0,7224.0,9460.0,9447.887323943662,30523.943661971833,39971.83098591549,14839.0,29621.0,44460.0,19439.737991266375,38804.803493449785,58244.54148471616,17075,36845,53920,18906,5038,5038,4.276599653557644,3.702258163162094,3.702258163162094,4,8,12,2,4,6,2,4,6,8.450704225352112,16.901408450704224,25.35211267605634,7,5,12,9.170305676855895,6.550218340611353,15.720524017467248,9,9,18,4.0,5.0,30,4,8,33.80281690140845,33.333333333333336,45.65217391304348,,422.53521126760563,211.26760563380282,422.53521126760563,44.44444444444444,0.75,1.5,2.25,0.7,0.8333333333333334,1.5333333333333334,,1.0,0.6666666666666666,1.0
Rat30,11,Autumn,2023-08-07,11_Autumn,2,2023-09-19,4,27,Lisket,Male,Lisket_Male,4,,,8,100.0,8,100.0,,117,117,7,16,23,17.94871794871795,41.02564102564103,58.97435897435897,9.0,10.0,19,14.754098360655737,16.39344262295082,31.147540983606557,16,26,42,3480.0,11299.0,14779.0,8923.076923076924,28971.79487179487,37894.8717948718,10514.0,6678.0,17192.0,17236.06557377049,10947.540983606557,28183.60655737705,13994,17977,31971,15135,34,34,4.179982425292592,1.5314789170422551,1.5314789170422551,6,8,14,1,5,6,1,8,9,2.5641025641025643,20.512820512820515,23.076923076923077,4,4,8,6.557377049180328,6.557377049180328,13.114754098360656,5,12,17,2.0,4.0,23,4,9,23.076923076923077,30.434782608695652,38.095238095238095,,256.4102564102564,128.2051282051282,256.4102564102564,34.78260869565217,0.7777777777777778,1.7777777777777777,2.5555555555555554,0.6956521739130435,1.1304347826086956,1.826086956521739,,1.0,0.5714285714285714,1.0
Rat19,11,Autumn,2023-08-07,11_Autumn,1,2023-09-27,4,28,Lisket,Female,Lisket_Female,1,1.0,12.5,0,0.0,1,6.25,300.0,300,300,13,3,16,13.0,3.0,16.0,0.0,0.0,0,,,,13,3,16,12156.0,2937.0,15093.0,12156.0,2937.0,15093.0,0.0,0.0,0.0,,,,12156,2937,15093,32211,15517,15517,4.508004207829329,4.190807760131902,4.190807760131902,8,2,10,4,1,5,5,1,6,5.0,1.0,6.0,0,0,0,,,,5,1,6,1.0,7.0,33,4,33,33.0,81.25,81.25,12.5,0.0,6.25,6.25,6.25,0.3939393939393939,0.09090909090909091,0.48484848484848486,0.3939393939393939,0.09090909090909091,0.48484848484848486,0.125,0.0,0.1,0.1
Rat20,11,Autumn,2023-08-07,11_Autumn,1,2023-09-27,4,28,Lisket,Female,Lisket_Female,2,4.0,50.0,4,50.0,8,50.0,300.0,300,300,8,6,14,8.0,6.0,14.0,0.0,0.0,0,,,,8,6,14,12712.0,6436.0,19148.0,12712.0,6436.0,19148.0,0.0,0.0,0.0,,,,12712,6436,19148,122339,91025,91025,5.087564926249597,4.959160687605982,4.959160687605982,4,5,9,3,1,4,4,1,5,4.0,1.0,5.0,0,0,0,,,,4,1,5,2.0,2.0,16,4,16,16.0,57.142857142857146,57.142857142857146,50.0,50.0,50.0,50.0,57.142857142857146,0.5,0.375,0.875,0.5,0.375,0.875,1.0,0.8,0.8888888888888888,0.8888888888888888
Rat43,11,Autumn,2023-08-07,11_Autumn,2,2023-09-27,4,28,Lisket,Female,Lisket_Female,3,,,7,87.5,7,87.5,,300,300,12,12,24,12.0,12.0,24.0,0.0,0.0,0,,,,12,12,24,14503.0,14789.0,29292.0,14503.0,14789.0,29292.0,0.0,0.0,0.0,,,,14503,14789,29292,142921,82375,82375,5.155096046244106,4.915795427602066,4.915795427602066,8,7,15,3,4,7,4,6,10,4.0,6.0,10.0,0,0,0,,,,4,6,10,3.0,5.0,31,4,31,31.0,50.0,50.0,,87.5,43.75,87.5,29.166666666666668,0.3870967741935484,0.3870967741935484,0.7741935483870968,0.3870967741935484,0.3870967741935484,0.7741935483870968,,1.0,0.4666666666666667,1.0
